review_id,sentence_id,sentence_index,primary_segment,Asin,Brand,Nation,Rating,sentence_polarity,sentiment_type,feature_dimension,feature_tag,matched_keywords,Sentence,Content
243,243_1,1,,B001ANVDMA,posca,US,5,0.0,positive,教育与启发,正面-激发创意/乐趣,fun to use,"100% worth it, so much fun to use, the pigment of the markers are also amazing!","100% worth it, so much fun to use, the pigment of the markers are also amazing!"
245,245_1,1,精细绘画/插画创作群,B001ANVDMA,posca,US,5,0.0,positive,性价比,正面-性价比高,worth the money,These are so worth the money and the hype!,"These are so worth the money and the hype! Combines my two favorites mediums (painting and drawing) into one tool. I didn’t have any problems getting the pens started & the pigmentation of the colors was awesome! The most I ever have to do of a color is two layers for it to be opaque (normally when I use acrylics I need several layers to get desired opaqueness). Dries super fast, so you can keep working & don’t have to paint & then set it down and wait for it to dry. Love these!!!"
245,245_3,3,精细绘画/插画创作群,B001ANVDMA,posca,US,5,0.0,positive,色彩饱和度与混合,正面-遮盖力强/不透明,pigmentation of the colors,I didn’t have any problems getting the pens started & the pigmentation of the colors was awesome!,"These are so worth the money and the hype! Combines my two favorites mediums (painting and drawing) into one tool. I didn’t have any problems getting the pens started & the pigmentation of the colors was awesome! The most I ever have to do of a color is two layers for it to be opaque (normally when I use acrylics I need several layers to get desired opaqueness). Dries super fast, so you can keep working & don’t have to paint & then set it down and wait for it to dry. Love these!!!"
245,245_5,5,精细绘画/插画创作群,B001ANVDMA,posca,US,5,0.0,positive,流畅性,正面-速干且平整,dries super fast,"Dries super fast, so you can keep working & don’t have to paint & then set it down and wait for it to dry.","These are so worth the money and the hype! Combines my two favorites mediums (painting and drawing) into one tool. I didn’t have any problems getting the pens started & the pigmentation of the colors was awesome! The most I ever have to do of a color is two layers for it to be opaque (normally when I use acrylics I need several layers to get desired opaqueness). Dries super fast, so you can keep working & don’t have to paint & then set it down and wait for it to dry. Love these!!!"
249,249_2,2,精细绘画/插画创作群,B001ANVDMA,posca,US,1,0.0,negative,性价比,负面-价格昂贵,expensive,They were kinda expensive (in my book) as I don’t have a lot of fund available for art supplies but I took the risk.,So I thought the markers were cool I saw a lot of people using them and I wanted to give them a shot. They were kinda expensive (in my book) as I don’t have a lot of fund available for art supplies but I took the risk. Boy do I regret it. A bunch of the markers are leaking? Like I pressed down to get the ink into the nib and a big blob came out. I ignored it and tired to do some detail work on a painting and it splattered everywhere :D and ruined my painting. I wish I could figure out who to return them.
249,249_5,5,精细绘画/插画创作群,B001ANVDMA,posca,US,1,0.0,negative,流畅性,负面-出墨过多/漏墨,big blob,Like I pressed down to get the ink into the nib and a big blob came out.,So I thought the markers were cool I saw a lot of people using them and I wanted to give them a shot. They were kinda expensive (in my book) as I don’t have a lot of fund available for art supplies but I took the risk. Boy do I regret it. A bunch of the markers are leaking? Like I pressed down to get the ink into the nib and a big blob came out. I ignored it and tired to do some detail work on a painting and it splattered everywhere :D and ruined my painting. I wish I could figure out who to return them.
252,252_2,2,,B001ANVDMA,posca,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Great for many surfaces and easy to use.,Very opaque colors and they are vibrant! Great for many surfaces and easy to use.
252,252_2,2,,B001ANVDMA,posca,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Great for many surfaces and easy to use.,Very opaque colors and they are vibrant! Great for many surfaces and easy to use.
258,258_1,1,,B001ANVDMA,posca,US,5,0.0,positive,性价比,正面-性价比高,very reasonable | reasonable price,"I have 3 sets of those, 2 medium and one fine.I love the creamy colors like souffle...very reasonable price;","I have 3 sets of those, 2 medium and one fine.I love the creamy colors like souffle...very reasonable price; great Japanese made paint markers. Buy them if you love  markers."
272,272_2,2,多表面diy/定制群,B001ANVDMA,posca,US,5,0.0,positive,流畅性,正面-速干且平整,not messy,"I use them for rock painting because they are not messy, easier to control versus a paint brush, last a long time without drying out, are quick and easy to use.","I love the quality of Posca pens. I use them for rock painting because they are not messy, easier to control versus a paint brush, last a long time without drying out, are quick and easy to use."
272,272_2,2,多表面diy/定制群,B001ANVDMA,posca,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"I use them for rock painting because they are not messy, easier to control versus a paint brush, last a long time without drying out, are quick and easy to use.","I love the quality of Posca pens. I use them for rock painting because they are not messy, easier to control versus a paint brush, last a long time without drying out, are quick and easy to use."
272,272_2,2,多表面diy/定制群,B001ANVDMA,posca,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"I use them for rock painting because they are not messy, easier to control versus a paint brush, last a long time without drying out, are quick and easy to use.","I love the quality of Posca pens. I use them for rock painting because they are not messy, easier to control versus a paint brush, last a long time without drying out, are quick and easy to use."
278,278_1,1,多表面diy/定制群,B001ANVDMA,posca,US,5,0.0,positive,场景表现,正面-多表面DIY,perfect for rock painting,perfect for rock painting,perfect for rock painting
280,280_2,2,,B001ANVDMA,posca,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Lovely and vibrant colours, easy to use, and overall so much fun to work with.","I've been obsessed with the idea of trying these pens for a very long time, and I'm beyond satisfied with the product themselves! Lovely and vibrant colours, easy to use, and overall so much fun to work with. Makes me want to create more art, which has been a problem I've been struggling with for a long time. Whilst the packaging is in japanese, its not a problem - you can just look up instructions online if you need to. Definitely worth the wait, and will definitely buy again when the ones I have now run out!<br><br>As stated, these pens aren't a brush tip as advertised, but instead a PC-3M tip, which is what I wanted thankfully. I would definitely recommend this product to anyone who's interested, I couldn't be happier with mine!"
280,280_2,2,,B001ANVDMA,posca,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Lovely and vibrant colours, easy to use, and overall so much fun to work with.","I've been obsessed with the idea of trying these pens for a very long time, and I'm beyond satisfied with the product themselves! Lovely and vibrant colours, easy to use, and overall so much fun to work with. Makes me want to create more art, which has been a problem I've been struggling with for a long time. Whilst the packaging is in japanese, its not a problem - you can just look up instructions online if you need to. Definitely worth the wait, and will definitely buy again when the ones I have now run out!<br><br>As stated, these pens aren't a brush tip as advertised, but instead a PC-3M tip, which is what I wanted thankfully. I would definitely recommend this product to anyone who's interested, I couldn't be happier with mine!"
280,280_3,3,,B001ANVDMA,posca,US,5,0.0,positive,教育与启发,正面-激发创意/乐趣,makes me want to create,"Makes me want to create more art, which has been a problem I've been struggling with for a long time.","I've been obsessed with the idea of trying these pens for a very long time, and I'm beyond satisfied with the product themselves! Lovely and vibrant colours, easy to use, and overall so much fun to work with. Makes me want to create more art, which has been a problem I've been struggling with for a long time. Whilst the packaging is in japanese, its not a problem - you can just look up instructions online if you need to. Definitely worth the wait, and will definitely buy again when the ones I have now run out!<br><br>As stated, these pens aren't a brush tip as advertised, but instead a PC-3M tip, which is what I wanted thankfully. I would definitely recommend this product to anyone who's interested, I couldn't be happier with mine!"
284,284_2,2,多表面diy/定制群,B001ANVDMA,posca,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,they are the best I have found and I use them for my rock paintings...so easy to use.,Love these... they are the best I have found and I use them for my rock paintings...so easy to use.
