review_id,primary_segment,Asin,Brand,Nation,Rating,pain_dimension,pain_tag,matched_keywords,Content
15535,多表面diy/定制群,B07BBWPKW3,TOOLI-ART,US,1,性价比,负面-价格昂贵,waste of money | a waste of money,"I bought this set of pens and a set of the medium tip pens for rock painting and because of the reviews. After using these for a week I have to say I wish I hadn’t. I’m not a fan at all. They are a waste of money. Over half of them leak, one is dried out with a few more on their way (Takes a lot of priming to get the paint started every time I use them and the caps are on tight ).  The colors aren’t anywhere close to what’s depicted in the pictures.  I know monitors are different. But they are muted colors. The bright (hot) pink is actually just pink, not a pastel like the other one though. I was disappointed as I was wanting a bright/hot pink.  They say these are opaque and dry quickly which I have found out this is not true.  I’ve had to wait minutes for the paint to dry and apply several coats for complete coverage. I’m going to be returning these.  Definitely not worth the time, money and hassle."
15576,儿童/课堂使用群,B07D2LVYQZ,ARTISTRO,US,5,流畅性,负面-出墨过多/漏墨,splatter,"i thought i got the fine, not extra fine tips but it’s whatever. most of the colors show up pretty great but beware bc the color doesn’t always match what it’s listed to be. also the tips on these things with messed up with the slightest bit of pressure and be permanently messed up (like when you do the first initial tip pushes to get the ink flowing to it). make sure whatever surface you’re using is extremely smooth and don’t beat down any bc with them having the extra fine tips they easily splatter with the skids, slips that happen."
15662,填色/大面积上色群,B07D2LVYQZ,ARTISTRO,US,5,笔身与易用性,负面-材质/做工差,break,"Bright, light, dark brilliant metallic colors that shine and sparkle!  The ink releases evenly on the page and dries fairly quickly.  I'm using them with a coloring book for a midday break and creativity.  These markers are fun and doing the job.  Afterwards, a color image to hang on the wall!"
15676,纸面手账/装饰书写群,B07D2LVYQZ,ARTISTRO,US,5,性价比,负面-价格昂贵,expensive,"Purchased a couple of black paper sketch pads and journals to try out as travel journals. Since I wanted to (mostly) write on the pages rather than draw, the hardest part was finding writing instruments that look the way I wanted on black paper. Attached is a photo of the results of only some of the pens / colored pencils / gel pens, etc. tried. Shown are the best of all of them and I think you'll agree the examples on the left are superior to the ones on the right. (Depending, of course, what you want to do with the sketch pad.)First the not-so-good ones on the right. Tried expensive white, gold, and silver pens from Blick / Hobby Lobby / Michaels and cheaper ones from Dollar Tree / Amazon. (I now have a fairly impressive collection of pens, pencils, and markers that won't work with black paper but will hopefully be good for other projects.) The colored pencil results are very subtle and almost get lost on the page,. Not that great for writing, but they might be great if that's the look you want. FYI - a couple of different brands of gel pens did not work at all for me on black paper. You could barely see them and once they dried completely they were even harder to see. It could have been the brands I tried, so you might want to see for yourself and your individual need.Now the good - I ordered these Artistro Metallic Paint Pens (Acrylic), and they are the clear winners (shown on the left in the photo) for writing on black paper. You get 12 pens for under $16 (sale price when I purchased them) and all of them look good and pop on the black paper with one possible exception - the black/slate pen. Maybe it would be great for semi-secret messages? There are a couple more colors (rust and turquoise) in the pack that there wasn't room for on the test page, but they're nice too. Also, these pens write very smoothly - no clumps or random gooey places like most of the other paint pens tested.I would definitely recommend these pens, especially if you want to write on a dark or black paper!"
15749,多表面diy/定制群,B07D2LVYQZ,ARTISTRO,US,2,性价比,负面-价格昂贵,not worth it,"The lids can be incredibly hard to remove. The colours themselves are okay, but the nibs are very hard and will brutalise paper. They’d be ok on rocks or wood. But Not worth it for me. I’ll just skip these next time and get Posca."
15778,儿童/课堂使用群,B07D2LVYQZ,ARTISTRO,US,4,性价比,负面-价格昂贵,pricey though | pricey,"Received these rock paints in a timely manner, as usual.  The grandkids liked using them and loved the colours.  I did find them a little pricey though."
15845,多表面diy/定制群,B07D2LVYQZ,ARTISTRO,US,3,墨水特性,负面-易褪色/不防水,not permanent,"Easy,  steady paint flow,  quick shipping .  BUT…Not permanent on ceramic, at all . Even after 48 hours air drying, baking at 350 F for 45 minutes and gradually cooling down. And it was the main reason why I bought this set - to use on ceramic."
15873,精细绘画/插画创作群,B07D2LVYQZ,ARTISTRO,US,5,笔头耐用性,负面-形变/软化,spongy,"When I first was looking for paint pens I kept coming to these and looking for something cheaper but these were some of the only markers that listed fabric and I wanted them for a specific project.Worth every damn Penny and I would maybe pay a bit more.  These worked great on my fabric and look like they can be used on a wide variety of surfaces.  I am going to try some of the oven baked bits.Very rigid fine detail tips.  I was so excited that these are fine enough for delicate writing and as far as I have seen the tip does not become spongy and lose shape easily.  Great for drawing and writing, not sure how great these would be for wide coverage/coloring type things.Highly super recommend.  I can't wait to play more with these."
15874,多表面diy/定制群,B07D2LVYQZ,ARTISTRO,US,5,流畅性,负面-出墨过多/漏墨,splatter,"Painting rocks they work well, if the surface is rough the pens splatter ink when hitting a rough spot."
15901,多表面diy/定制群,B07D2LVYQZ,ARTISTRO,US,4,流畅性,负面-出墨过多/漏墨,leaked,I bought these pens for rock painting but a few of the pens leaked which was a tremendous disappointment.
