review_id,Asin,Brand,Nation,Rating,Content,primary_segment,segment_core_hits,segment_aux_hits,segment_total_hits,segment_score,segment_score_gap,segment_confidence,segment_core_evidence,segment_aux_evidence,出墨方式,Price Level,ATTR__绘画主题__人物,ATTR__绘画主题__植物/自然,ATTR__绘画主题__装饰物/器物,ATTR__绘画主题__动物,ATTR_TOP__绘画主题,ATTR_TOP_SCORE__绘画主题,ATTR_TOP_HINT__绘画主题,ATTR_TOP_MATCHED__绘画主题,ATTR_TOP_MATCHED_HINT__绘画主题,ATTR_TOP_DISPLAY__绘画主题,ATTR_MENTIONED__绘画主题,ATTR__绘画场景__课堂/学习,ATTR__绘画场景__家庭/个人,ATTR__绘画场景__户外/社区装饰,ATTR__绘画场景__工作室/商业制作,ATTR_TOP__绘画场景,ATTR_TOP_SCORE__绘画场景,ATTR_TOP_HINT__绘画场景,ATTR_TOP_MATCHED__绘画场景,ATTR_TOP_MATCHED_HINT__绘画场景,ATTR_TOP_DISPLAY__绘画场景,ATTR_MENTIONED__绘画场景,ATTR__购买动机__入门学习,ATTR__购买动机__提升技能,ATTR__购买动机__专业产出,ATTR__购买动机__兴趣爱好,ATTR__购买动机__礼品需求,ATTR__购买动机__品牌信任,ATTR__购买动机__社交/媒体种草,ATTR__购买动机__便携性需求,ATTR__购买动机__多功能需求,ATTR__购买动机__压力缓解/情绪调节,ATTR_TOP__购买动机,ATTR_TOP_SCORE__购买动机,ATTR_TOP_HINT__购买动机,ATTR_TOP_MATCHED__购买动机,ATTR_TOP_MATCHED_HINT__购买动机,ATTR_TOP_DISPLAY__购买动机,ATTR_MENTIONED__购买动机,ATTR__使用对象__儿童,ATTR__使用对象__青少年/学生,ATTR__使用对象__成人,ATTR__使用对象__老年人,ATTR_TOP__使用对象,ATTR_TOP_SCORE__使用对象,ATTR_TOP_HINT__使用对象,ATTR_TOP_MATCHED__使用对象,ATTR_TOP_MATCHED_HINT__使用对象,ATTR_TOP_DISPLAY__使用对象,ATTR_MENTIONED__使用对象,ATTR__介质偏好__纸张/卡纸,ATTR__介质偏好__深色纸,ATTR__介质偏好__木材,ATTR__介质偏好__石头/岩石,ATTR__介质偏好__玻璃,ATTR__介质偏好__陶瓷,ATTR__介质偏好__画布,ATTR__介质偏好__布料,ATTR__介质偏好__鞋类/皮革,ATTR__介质偏好__塑料,ATTR__介质偏好__金属,ATTR__介质偏好__树脂/黏土,ATTR__介质偏好__黑板/光滑特殊表面,ATTR_TOP__介质偏好,ATTR_TOP_SCORE__介质偏好,ATTR_TOP_HINT__介质偏好,ATTR_TOP_MATCHED__介质偏好,ATTR_TOP_MATCHED_HINT__介质偏好,ATTR_TOP_DISPLAY__介质偏好,ATTR_MENTIONED__介质偏好,ATTR__产品期望__颜色表现,ATTR__产品期望__覆盖显色,ATTR__产品期望__流畅出墨,ATTR__产品期望__耐用寿命,ATTR__产品期望__安全/气味,ATTR__产品期望__包装/收纳,ATTR__产品期望__便携性,ATTR__产品期望__性价比,ATTR__产品期望__多功能性,ATTR__产品期望__效率/快干,ATTR_TOP__产品期望,ATTR_TOP_SCORE__产品期望,ATTR_TOP_HINT__产品期望,ATTR_TOP_MATCHED__产品期望,ATTR_TOP_MATCHED_HINT__产品期望,ATTR_TOP_DISPLAY__产品期望,ATTR_MENTIONED__产品期望,NEG__颜色种类,POS__颜色种类,NEG__色彩一致性,POS__色彩一致性,NEG__色彩饱和度与混合,POS__色彩饱和度与混合,NEG__色系评价,POS__色系评价,NEG__笔头表现,POS__笔头表现,NEG__笔头耐用性,POS__笔头耐用性,NEG__流畅性,POS__流畅性,NEG__墨水特性,POS__墨水特性,NEG__笔身与易用性,POS__笔身与易用性,NEG__绘画表现,POS__绘画表现,NEG__场景表现,POS__场景表现,NEG__表面/介质表现,POS__表面/介质表现,NEG__外观与包装,POS__外观与包装,NEG__多样性与适配性,POS__多样性与适配性,NEG__教育与启发,POS__教育与启发,NEG__特殊用途,POS__特殊用途,NEG__性价比,POS__性价比,NEG__配套与服务(色卡),POS__配套与服务(色卡),NEG__购买与服务体验,POS__购买与服务体验,NEG__容量,POS__容量
105,B001ANVDMA,posca,US,5,Perfect for rock painting. Love all the colours,多表面diy/定制群,1,1,2,4,4,high,rock painting,rock,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",rock painting | rock,"rock painting, rock","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,B001ANVDMA,posca,US,5,Very fluid paint with nice fine tips that let me do my artwork with accuracy. You have to shake them well to get and keep them going fluidly....but very nice finished results every time. My only complaint so far is the red color. This is NOT a true red at all. It's more of a bright coral. I used this recently for a logo I was working on and was very disappointed. The Painters brand (JoAnn's) or CraftSmart (at Michael's) are better reds than this.,精细绘画/插画创作群,1,1,1,4,4,high,artwork,artwork,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,B001ANVDMA,posca,US,5,My kids use these all of the time to paint rocks. They work very well on the rocks which other markers have not. They haven't used them on anything else but I'm sure they would be great on anything else.,儿童/课堂使用群,0,1,1,1,0,low,,kids,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",my kids,my kids,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,儿童,2,"kid, kids, child, children",kids | my kids,"kids, my kids","儿童（kid, kids, child, children）",1,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",paint rocks | rocks,"paint rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,B001ANVDMA,posca,US,5,"Although a bit more expensive than other acrylics, well worth the money as they are ahead of the rest in quality.  I have used them on paper, cardboard, and windows but mostly on rocks and they are incredible.",多表面diy/定制群,2,1,3,7,7,high,on rocks | on rock,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,3,"on rock, on rocks, rock painting, painting rocks",on rock | on rocks | rocks,"on rock, on rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,1,0,0,性价比,1,"good value, great price, affordable, good deal",worth the money,worth the money,"性价比（good value, great price, affordable, good deal）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118,B001ANVDMA,posca,US,5,Perfect for the fine lines and printing on the rocks I paint. Perfect for painting rocks. They shipped and arrived so fast. The colors are so nice.,多表面diy/定制群,0,1,1,1,1,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",painting rocks | rocks,"painting rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,B001ANVDMA,posca,US,5,"These markers are very expensive, but very good quality for a young artist. Would not recommend for small children or just to buy. Would purchase again if needed.",儿童/课堂使用群,0,1,1,1,1,low,,children,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,1,0,儿童,1,"kid, kids, child, children",children,children,"儿童（kid, kids, child, children）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,B001ANVDMA,posca,US,5,"Easy to use, quick drying, last long.  Favorite markers for rock art.",多表面diy/定制群,0,1,1,1,1,low,,rock,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,0,0,0,0,0,0,入门学习,1,"starter kit, starter set, for beginners, beginner friendly",easy to use,easy to use,"入门学习（starter kit, starter set, for beginners, beginner friendly）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,1,"on rock, on rocks, rock painting, painting rocks",rock,rock,"石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,1,0,0,0,0,0,1,效率/快干,2,"quick drying, fast drying, dries instantly, saves me time",quick drying | quick dry,"quick drying, quick dry","效率/快干（quick drying, fast drying, dries instantly, saves me time）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,B001ANVDMA,posca,US,4,Should have gotten the EXTRA FINE instead of FINE for drawing.,精细绘画/插画创作群,1,1,2,4,4,high,for drawing,drawing,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,B001ANVDMA,posca,US,4,Uni-posca marker pens work great! Great for fine detail . No leaky markers like others have reported.,精细绘画/插画创作群,0,1,1,1,1,low,,detail,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,B001ANVDMA,posca,US,5,I have bought a lot of paint pens and these ones are by far superior. They are very smooth and color very well over rocks. That is my main canvas. I am very happy and will continue to use this brand!,多表面diy/定制群,0,1,1,1,1,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,1,0,0,0,0,0,0,画布,1,"on canvas, canvas, canvas board, stretched canvas",canvas,canvas,"画布（on canvas, canvas, canvas board, stretched canvas）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,B001ANVDMA,posca,US,5,The very Best Markers - Especially for Mixed Media.  They seem to write on all Mediums!  The ink comes out even - never leaves a puddle.  Great for lettering on Art Journals!  Love this product - I will buy these again,纸面手账/装饰书写群,1,1,1,4,4,high,lettering,lettering,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,B001ANVDMA,posca,US,5,These paint pens are lovely. I've already used several in my bullet journal and they don't bleed what so ever. Really happy I got these.,纸面手账/装饰书写群,2,1,2,7,7,high,bullet journal | journal,journal,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,B001ANVDMA,posca,US,5,"I love the deep, opaque richness of the Posca pens. Posca ink flows easily over inked or painted journal pages and works great for doodling, drawing or writing. I can't wait to get my hands on the metallic version!",纸面手账/装饰书写群,1,1,1,4,3,high,journal,journal,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,1,0,0,0,0,0,0,0,流畅出墨,1,"smooth flow, flows well, smoothly, consistent flow",ink flow,ink flow,"流畅出墨（smooth flow, flows well, smoothly, consistent flow）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,B001ANVDMA,posca,US,3,"These are just OKAY. I'm not sorry I bought them. You'll have to experiment with different materials to see what they work best on. The ink is thinner than in my other paint pens, and it runs if I apply too much ink.  I've been painting on spray painted plastic bottles and I must be careful to apply only a very thin amount. I think they are overpriced, but the variety of colors is a plus.  Delivery was fast.",多表面diy/定制群,0,1,1,1,1,low,,plastic,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,1,0,0,0,塑料,1,"on plastic, plastic, plastic models, plastic ornaments",plastic,plastic,"塑料（on plastic, plastic, plastic models, plastic ornaments）",1,1,0,0,0,0,0,0,0,0,0,颜色表现,1,"vibrant colors, rich colors, deep saturation, true to color",variety of colors,variety of colors,"颜色表现（vibrant colors, rich colors, deep saturation, true to color）",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,B001ANVDMA,posca,US,5,Painting rocks are so much easier with these pens...just wish I had been able to track my package..they are shipped from Japan and took quite awhile to get...,多表面diy/定制群,0,1,1,1,1,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",painting rocks | rocks,"painting rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,B001ANVDMA,posca,US,5,I ordered these to color rocks with and they are awesome.Nice and bold with fine tips .,多表面diy/定制群,0,1,1,1,1,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,1,"on rock, on rocks, rock painting, painting rocks",rocks,rocks,"石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,B001ANVDMA,posca,US,5,Must have for rock painters,多表面diy/定制群,0,1,1,1,1,low,,rock,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,1,"on rock, on rocks, rock painting, painting rocks",rock,rock,"石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,B001ANVDMA,posca,US,5,These go on easy and stay bright. I probably use these more than any of my other zillion rock painting stuff I've bought.,多表面diy/定制群,2,1,3,7,7,high,rock painting | on rock,rock,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,3,"on rock, on rocks, rock painting, painting rocks",on rock | rock painting | rock,"on rock, rock painting, rock","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,B001ANVDMA,posca,US,5,"Great pens, Awesome fill, nice nibs but just be careful, with them. They don't like to much abuse.",填色/大面积上色群,0,1,1,1,1,low,,fill,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,B001ANVDMA,posca,US,5,I am really enjoying painting rocks,多表面diy/定制群,0,1,1,1,1,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",painting rocks | rocks,"painting rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,B001ANVDMA,posca,US,5,"My daughter used these to make storytelling stones for her kindergarten class , worked well , good bright colours , loved them .",儿童/课堂使用群,0,1,1,1,1,low,,class,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,1,"for my kids, my kids, for fun, home project",my daughter,my daughter,"家庭/个人（for my kids, my kids, for fun, home project）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,1,"on rock, on rocks, rock painting, painting rocks",stones,stones,"石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,B001ANVDMA,posca,US,5,The fines are great for larger areas.Posca pens rock.,多表面diy/定制群,0,1,1,1,1,low,,rock,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,1,"on rock, on rocks, rock painting, painting rocks",rock,rock,"石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,B001ANVDMA,posca,US,5,"I think the paint in these is similar to acrylic gouache. It is nice and opaque, yet seems more thin and fluid than regular craft paint , and I think that is part of the reason these are less likely to clog than other paint pens I've had. I read that Posca makes replacement nibs if you need them. This set came with a nice range of color and was a great price.",多表面diy/定制群,0,1,1,1,1,low,,craft,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,0,0,0,1,0,0,性价比,1,"good value, great price, affordable, good deal",great price,great price,"性价比（good value, great price, affordable, good deal）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206,B001ANVDMA,posca,US,5,Perfect for fine details. Paint flows really easily.,精细绘画/插画创作群,1,0,1,3,3,high,fine details,,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,0,0,0,0,0,0,提升技能,1,"challenge myself, step up my game, refine my skills, take my art to the next level",fine details,fine details,"提升技能（challenge myself, step up my game, refine my skills, take my art to the next level）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,B001ANVDMA,posca,US,5,Love my new Posca pens. I ordered them for painting rocks. They work great.,多表面diy/定制群,0,1,1,1,1,low,,rocks,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,0,0,0,石头/岩石,2,"on rock, on rocks, rock painting, painting rocks",painting rocks | rocks,"painting rocks, rocks","石头/岩石（on rock, on rocks, rock painting, painting rocks）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,B001ANVDMA,posca,US,5,exactly what I needed for my Christmas crafts.,多表面diy/定制群,0,1,1,1,1,low,,crafts,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,B001ANVDMA,posca,US,5,"These paint pens handle beautifully and cover well. Permanence: Know that, however, you must seal them with a suitable fixative if you use them on a primed canvas before you add any additional polymer medium. This may be true even if you paint over any Posca paint pen underpainting/drawing. Evidently, they are permanent on porous surfaces or if you heat your art work in a home oven. Modern gesso is more plasticy than absorbent. They talk about permanence on their Posca website.",精细绘画/插画创作群,0,1,1,1,1,low,,drawing,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,1,0,0,0,0,0,0,画布,1,"on canvas, canvas, canvas board, stretched canvas",canvas,canvas,"画布（on canvas, canvas, canvas board, stretched canvas）",1,0,1,0,0,0,0,0,0,0,0,覆盖显色,1,"opaque, opaque coverage, covers well, one coat",cover well,cover well,"覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
